Year,Region,Station,Replicate,lat,lon,depth,substrate,Season,OLIG,TCHI,SPHA,DPOL,DBUG,DIPO,AMPH,OTHE,02O,Magnesium,MagnesiumOxide,AluminumOxide,SiliconDioxide,Quartz,PhosphorusPentoxide,Sulphur,DDT_TOTAL,P.P.TDE,P.P.DDE,P.P.DDE.1,HeptachlorEpoxide,Potassium,PotassiumOxide,Calcium,CalciumOxide,TitaniumDioxide,Chromium,Manganese,ManganeseOxide,XTR.Iron,Iron,IronOxide,Cobalt,Nickel,Copper,Zinc,Selenium,Strontium,Beryllium,Silver,Cadmium,Tin,TotalCarbon,OrganicCarbon,Carbon.Nitrogen_Ratio,TotalNitrogen,Mercury,Lead,Uranium,Va0dium,Arsenic,Chloride,Fluoride,Sand,Silt,Clay,Mean_grainsize
2007,Saginaw Bay,4,3,43.74416667,-83.86783333,6.7,silt ,1,490.07,4938.64,27.42,0,2.02,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2007,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,3,193.36,789.82,56.55,0,20.23,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,1,361.24,4905.87,35.99,0,2.02,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,2,458.18,1018.26,1.71,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,2,255.09,884.86,0,0,16.19,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,1,397.22,3234.46,35.99,0,8.09,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,3,411.1,923.61,51.41,0,2.02,0,10.24,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,1,437.61,2803.6,58.26,0,4.05,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,3,441.94,673.77,83.97,0,14.16,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2007,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,2,445.72,1328.06,5.14,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,10,1,43.94166667,-83.62383333,11,silt ,2,527.78,110.08,1.71,0,0,0,10.24,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,1,43.94166667,-83.62383333,11,silt ,1,573.42,1532.41,17.14,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,1,43.94166667,-83.62383333,11,silt ,3,1348.87,736.23,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,2,43.94166667,-83.62383333,11,silt ,2,319.56,49.54,1.71,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,2,43.94166667,-83.62383333,11,silt ,1,490.29,888.14,23.99,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,2,43.94166667,-83.62383333,11,silt ,3,1495.51,857.49,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,3,43.94166667,-83.62383333,11,silt ,2,209.14,107.76,1.71,0,0,0,10.24,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,3,43.94166667,-83.62383333,11,silt ,1,802.52,1671.02,25.7,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,10,3,43.94166667,-83.62383333,11,silt ,3,3351.38,1429.08,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2008,Saginaw Bay,11,1,44.0205,-83.57366667,9,silty sand ,2,382.06,1110.8,5.14,211.72,5087.61,0,92.15,581.34,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,1,44.0205,-83.57366667,9,silty sand ,3,419.13,1218.95,0,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,1,44.0205,-83.57366667,9,silty sand ,1,679.54,746.06,0,0,0,0,0,181,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,2,44.0205,-83.57366667,9,silty sand ,1,289.3,257.55,8.57,0,56.06,0,0,181,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,2,44.0205,-83.57366667,9,silty sand ,2,618.67,1731.74,15.42,0,13.3,0,10.24,362,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,2,44.0205,-83.57366667,9,silty sand ,3,1607.14,1408.84,0,0,99.61,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,3,44.0205,-83.57366667,9,silty sand ,1,486.36,357.41,3.43,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,3,44.0205,-83.57366667,9,silty sand ,3,756.08,975.08,0,0,2.02,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,11,3,44.0205,-83.57366667,9,silty sand ,2,760.97,3156.58,12,0,43.59,0,10.24,195.53,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2008,Saginaw Bay,13,1,43.9595,-83.48866667,3,"sand, gravel ",1,42.6,4.82,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,1,43.9595,-83.48866667,3,"sand, gravel ",3,150.74,2.31,0,857.83,1324.47,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,1,43.9595,-83.48866667,3,"sand, gravel ",2,166.05,21.59,0,797.99,955.92,0,61.43,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,2,43.9595,-83.48866667,3,"sand, gravel ",2,52.8,0,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,2,43.9595,-83.48866667,3,"sand, gravel ",1,64.63,0,0,213.82,149.55,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,2,43.9595,-83.48866667,3,"sand, gravel ",3,116.37,0,0,0,1124.11,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,3,43.9595,-83.48866667,3,"sand, gravel ",3,58.26,1.35,0,341.46,1932.88,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,3,43.9595,-83.48866667,3,"sand, gravel ",2,82.71,10.22,0,1607.15,5908.32,0,81.91,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,13,3,43.9595,-83.48866667,3,"sand, gravel ",1,121.12,0,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2008,Saginaw Bay,14,1,43.73833333,-83.64083333,3.6,"sand, gravel ",3,70.02,0.96,0,1209.56,2494.49,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,1,43.73833333,-83.64083333,3.6,"sand, gravel ",1,77.53,0,0,1079.38,3520.01,0,10.24,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,1,43.73833333,-83.64083333,3.6,"sand, gravel ",2,343.98,22.75,0,573.72,2972.66,0,61.43,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,2,43.73833333,-83.64083333,3.6,"sand, gravel ",3,158.68,0.96,0,336.72,1309.5,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,2,43.73833333,-83.64083333,3.6,"sand, gravel ",1,178.6,4.05,0,619.74,1576.24,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,2,43.73833333,-83.64083333,3.6,"sand, gravel ",2,271.52,0,0,1898.71,3565.83,0,593.85,606.61,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,3,43.73833333,-83.64083333,3.6,"sand, gravel ",1,105.1,0,0,0,235.57,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,3,43.73833333,-83.64083333,3.6,"sand, gravel ",3,151.67,0,0,784.97,2186.13,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,14,3,43.73833333,-83.64083333,3.6,"sand, gravel ",2,318.88,0.73,3.43,2204.47,4384.05,0,696.24,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6
2008,Saginaw Bay,16,1,43.847,-83.5625,3,"sand, gravel ",3,66.57,0,0,0,155.62,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,1,43.847,-83.5625,3,"sand, gravel ",1,94.29,0,0,0,0,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,1,43.847,-83.5625,3,"sand, gravel ",2,189.58,117.79,0,5.24,0,0,286.69,202.2,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,2,43.847,-83.5625,3,"sand, gravel ",2,59.39,1.16,0,1486.6,6077.35,0,122.87,303.31,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,2,43.847,-83.5625,3,"sand, gravel ",1,65.59,0,0,0,0,0,10.24,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,3,43.847,-83.5625,3,"sand, gravel ",3,58.82,0,0,0,8.09,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,16,3,43.847,-83.5625,3,"sand, gravel ",2,231.02,16.19,0,10.47,54.92,0,440.27,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
